scorer,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase,tailend,tailend,tailend
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
100,402.4951171875,67.62345123291016,1.0,385.5224914550781,57.45597457885742,0.9999939203262329,387.9528503417969,76.80517578125,0.9999998807907104,327.2219543457031,129.59056091308594,0.9999998807907104,407.0879821777344,214.8384246826172,1.0
101,409.6910095214844,67.71621704101562,1.0,390.7899475097656,57.16617202758789,0.9999971389770508,395.0350341796875,77.39071655273438,0.9999988079071045,328.3700256347656,127.01325988769531,0.9999997019767761,403.0415344238281,217.2138671875,1.0
102,414.6933898925781,67.69713592529297,1.0,395.7474060058594,57.14939498901367,0.9999951124191284,400.0655822753906,77.64252471923828,0.9999996423721313,329.4312744140625,124.42546081542969,0.9999985694885254,396.10986328125,219.7820587158203,1.0
103,420.6690673828125,66.43085479736328,1.0,401.6202697753906,57.64396286010742,0.9999986886978149,405.8327331542969,77.4831314086914,0.9999998807907104,330.97271728515625,121.77357482910156,0.9999961256980896,390.6646728515625,220.801025390625,1.0
104,427.2500915527344,66.48592376708984,0.9999998807907104,406.9369201660156,56.57273483276367,0.9999985694885254,412.8462219238281,76.71971893310547,0.9999947547912598,332.9596252441406,120.4727554321289,0.9999995231628418,382.6204833984375,222.8092041015625,1.0
105,430.85748291015625,67.60995483398438,1.0,411.0373840332031,57.60724639892578,0.9999922513961792,417.0646057128906,77.99507904052734,0.9999935030937195,335.83587646484375,119.04976654052734,0.9999998807907104,376.85955810546875,225.38601684570312,1.0
106,435.9300842285156,71.29925537109375,0.9999998807907104,418.3779602050781,59.610084533691406,0.9999992847442627,421.2474670410156,79.08970642089844,0.9999998211860657,339.5134582519531,118.24775695800781,1.0,375.3895568847656,226.33221435546875,1.0
107,440.5185852050781,74.19727325439453,0.9999989867210388,422.6910705566406,60.445552825927734,0.9999986886978149,425.9891052246094,80.65560150146484,0.9999997615814209,343.4296569824219,117.66207122802734,1.0,379.17755126953125,226.49432373046875,1.0
108,444.6303405761719,78.4837646484375,1.0,428.6517028808594,63.273521423339844,0.9999873042106628,429.6697998046875,83.72471618652344,0.9999999403953552,348.56744384765625,117.2125015258789,0.9999998807907104,381.7906494140625,226.63534545898438,1.0
109,449.3916320800781,81.71116638183594,1.0,433.0984802246094,65.58163452148438,0.9999741911888123,434.11065673828125,85.88362884521484,0.9999997615814209,352.64801025390625,116.7962417602539,0.9999998807907104,384.49737548828125,226.34085083007812,1.0
110,455.40185546875,84.86153411865234,1.0,439.29913330078125,68.2885513305664,0.9999836087226868,439.57464599609375,87.39356231689453,0.9999996423721313,356.84954833984375,115.96797943115234,1.0,387.64691162109375,227.4481964111328,1.0
111,460.6138000488281,85.62265014648438,1.0,445.4941101074219,68.9740982055664,0.9999808073043823,444.8011779785156,89.31744384765625,0.9999986290931702,362.4852294921875,117.1084976196289,0.9999999403953552,388.82672119140625,227.0513458251953,1.0
112,466.3836669921875,87.96295928955078,0.9999998807907104,453.24884033203125,71.53984832763672,0.9998787641525269,452.0210266113281,90.4691390991211,0.9999995827674866,367.1857604980469,117.74335479736328,1.0,391.9739074707031,227.25335693359375,1.0
113,473.6973571777344,88.745361328125,0.9999998807907104,458.3335876464844,71.96644592285156,0.9999485015869141,457.8038024902344,91.52262878417969,0.9999953508377075,371.35150146484375,118.53323364257812,1.0,395.0310974121094,227.1243438720703,1.0
114,481.5338134765625,90.33956909179688,1.0,466.58770751953125,73.6006088256836,0.9999963045120239,465.3560485839844,92.32823944091797,0.9999995827674866,376.56207275390625,119.83668518066406,0.9999998807907104,398.15802001953125,227.43885803222656,1.0
115,487.75018310546875,88.89871215820312,0.9999997615814209,472.5741271972656,73.28823852539062,0.9999971389770508,473.12396240234375,93.89505767822266,0.9999971389770508,381.229248046875,119.28471374511719,1.0,401.79876708984375,227.7053985595703,1.0
116,493.6419982910156,89.341552734375,0.9999998211860657,479.08477783203125,74.63324737548828,0.9999743700027466,478.8651428222656,94.56564331054688,0.9999853372573853,386.0346374511719,119.74915313720703,1.0,404.0923156738281,227.98666381835938,1.0
117,500.4087219238281,89.25373840332031,0.9999994039535522,486.6802062988281,75.45642852783203,0.9999805092811584,486.18170166015625,94.88429260253906,0.9999937415122986,391.734130859375,119.8973159790039,1.0,406.3938293457031,227.90777587890625,1.0
118,506.9147033691406,87.13349151611328,0.9999998807907104,492.28436279296875,74.99121856689453,0.9999208450317383,494.17413330078125,94.10989379882812,0.999790370464325,397.4674987792969,118.025634765625,1.0,408.4226379394531,229.65570068359375,1.0
119,513.2882080078125,85.06588745117188,0.9999980330467224,499.2728576660156,73.93461608886719,0.9968010187149048,500.206787109375,93.2391128540039,0.9995337724685669,403.91131591796875,116.83444213867188,1.0,408.0805969238281,231.34715270996094,1.0
120,517.4965209960938,83.24817657470703,0.9999163150787354,503.7738952636719,71.0134506225586,0.9767016172409058,508.06793212890625,91.0784912109375,0.9807884693145752,410.4173889160156,116.1660385131836,1.0,408.0312194824219,231.1348114013672,1.0
121,521.929931640625,81.93861389160156,0.9999464750289917,508.09539794921875,70.0318603515625,0.9953771829605103,511.1581726074219,90.56484985351562,0.9961487650871277,415.8033447265625,116.06763458251953,1.0,407.6202392578125,231.39932250976562,1.0
122,526.3673095703125,79.58927917480469,0.9983851909637451,511.1298828125,69.28781127929688,0.9970072507858276,514.7030639648438,89.83370971679688,0.9649760723114014,420.599609375,115.71730041503906,1.0,408.50836181640625,231.865234375,1.0
123,530.76025390625,79.41403198242188,0.9992324113845825,516.7820434570312,69.2947006225586,0.9989752769470215,520.757080078125,89.97874450683594,0.9611845016479492,424.2403259277344,115.83344268798828,1.0,411.13494873046875,231.1206817626953,1.0
124,535.7328491210938,78.79829406738281,0.9907304048538208,520.2041015625,69.17936706542969,0.9958734512329102,525.7127075195312,88.72343444824219,0.9893661737442017,428.7497253417969,115.02791595458984,1.0,413.6145324707031,230.93418884277344,1.0
125,540.2614135742188,78.95472717285156,0.9927608370780945,525.9627685546875,69.04647827148438,0.9947406053543091,529.2612915039062,89.06822204589844,0.9430122375488281,432.9386901855469,114.97760772705078,1.0,415.7732238769531,230.0914306640625,1.0
126,546.1582641601562,81.58898162841797,0.9999922513961792,531.3660278320312,69.71406555175781,0.9998844861984253,534.7594604492188,90.50646209716797,0.9993467330932617,437.3166198730469,113.97840881347656,1.0,417.2296447753906,228.62066650390625,1.0
127,552.581298828125,82.90132141113281,0.9999947547912598,536.9013061523438,70.16287231445312,0.9993611574172974,541.1433715820312,90.2582015991211,0.9994529485702515,443.0064392089844,113.37791442871094,1.0,418.5328063964844,226.91094970703125,1.0
128,557.010498046875,84.69953918457031,0.9999825954437256,543.3712158203125,71.33622741699219,0.9757137298583984,546.111083984375,92.24032592773438,0.9939661026000977,448.66888427734375,112.05057525634766,1.0,421.83770751953125,225.58233642578125,1.0
129,562.8142700195312,86.26836395263672,0.999889612197876,551.0326538085938,74.23632049560547,0.9988405704498291,551.1864013671875,94.55998992919922,0.9992005825042725,454.3257751464844,111.43069458007812,1.0,423.4444580078125,223.94903564453125,1.0
130,568.8811645507812,85.48849487304688,0.99912428855896,558.4466552734375,75.19869232177734,0.9979315400123596,557.9768676757812,94.03459167480469,0.9988821148872375,460.5435791015625,110.78305053710938,0.9999998807907104,425.5747985839844,222.429443359375,1.0
131,573.1221313476562,88.25848388671875,0.9998871684074402,562.1824951171875,76.11554718017578,0.9932704567909241,562.356689453125,95.93205261230469,0.9989728927612305,467.17694091796875,108.97315979003906,0.9999998807907104,428.9868469238281,220.55247497558594,1.0
132,579.1792602539062,91.63383483886719,0.999878466129303,569.6065673828125,79.69175720214844,0.8917794227600098,567.711669921875,97.32244873046875,0.9992084503173828,472.0487060546875,107.48982238769531,1.0,431.4790954589844,217.85214233398438,1.0
133,583.9362182617188,92.1151123046875,0.9998958110809326,573.619384765625,80.50914001464844,0.9941596984863281,572.27734375,98.58319091796875,0.9998354315757751,479.86627197265625,108.26519775390625,0.9999994039535522,433.84149169921875,215.4266357421875,1.0
134,587.0015258789062,90.58827209472656,0.9998260736465454,577.7130737304688,79.60640716552734,0.9959501028060913,576.3447265625,99.28144073486328,0.9993214011192322,485.3786926269531,106.69458770751953,0.9999998807907104,435.3044738769531,213.04100036621094,1.0
135,591.4710083007812,90.78173065185547,0.9977803826332092,582.4959716796875,79.8154296875,0.8952690362930298,580.7332763671875,98.55284118652344,0.9923149347305298,489.4986877441406,106.0572738647461,0.9999997019767761,438.3265075683594,211.3751678466797,1.0
136,596.226806640625,92.9429702758789,0.9997614622116089,586.012451171875,80.77310943603516,0.9559221267700195,583.905517578125,99.31149291992188,0.9996871948242188,496.2574768066406,108.17868041992188,0.9999997615814209,444.0310363769531,209.98504638671875,1.0
137,600.8910522460938,93.3904800415039,0.9923486709594727,591.8604736328125,82.2337417602539,0.9670826196670532,589.1966552734375,100.63493347167969,0.9996455907821655,501.0794677734375,108.7055435180664,0.9999997615814209,449.59613037109375,211.52513122558594,1.0
138,605.0440673828125,91.50823974609375,0.9332834482192993,596.4638061523438,83.75733184814453,0.496731698513031,593.3670043945312,101.40892791748047,0.9817837476730347,504.070068359375,107.40591430664062,0.9999998807907104,455.8650207519531,211.70281982421875,1.0
139,609.212646484375,91.43802642822266,0.9476757049560547,600.6497192382812,83.28408813476562,0.7633397579193115,597.763427734375,100.38528442382812,0.9566558003425598,507.24261474609375,105.85823822021484,0.9999994039535522,462.32623291015625,212.16012573242188,1.0
140,612.8954467773438,91.48653411865234,0.999905526638031,603.4691772460938,83.89586639404297,0.9998236894607544,601.2386474609375,99.47842407226562,0.999982476234436,511.65460205078125,108.71682739257812,0.9999998807907104,464.3453063964844,214.28347778320312,1.0
141,615.8921508789062,90.63069915771484,0.9999853372573853,604.2659912109375,81.6645278930664,0.9999961853027344,603.7416381835938,98.6653823852539,0.9999997615814209,514.996337890625,109.563720703125,1.0,466.48712158203125,216.85800170898438,1.0
142,617.3746337890625,87.89939880371094,0.9999992847442627,603.604736328125,80.39569854736328,0.9999984502792358,604.46142578125,97.92710876464844,0.9999998807907104,518.5624389648438,112.92134857177734,1.0,472.8542785644531,220.26927185058594,0.9999998807907104
143,618.9380493164062,87.3538589477539,0.9999998807907104,603.6994018554688,78.95979309082031,0.9999983310699463,604.9890747070312,97.12445068359375,1.0,520.8435668945312,115.48014831542969,1.0,481.0121154785156,226.86505126953125,1.0
144,619.3279418945312,86.5688247680664,1.0,603.1481323242188,78.1873550415039,0.9999988079071045,605.4280395507812,96.62499237060547,0.9999998807907104,522.2115478515625,118.66101837158203,1.0,487.9378967285156,233.08297729492188,0.9999997615814209
145,619.5018310546875,85.9916000366211,1.0,602.7794189453125,77.63504791259766,0.9999992251396179,605.7308959960938,96.37081146240234,0.9999998211860657,522.256103515625,121.89916229248047,0.9999998807907104,491.79071044921875,237.06874084472656,0.9999991655349731
146,619.5498046875,85.70818328857422,1.0,602.7352294921875,77.51892852783203,0.9999994039535522,605.8606567382812,96.27720642089844,0.9999998807907104,523.1428833007812,124.92646789550781,0.9999999403953552,492.3731994628906,238.38427734375,0.9999997019767761
147,619.794677734375,84.9915542602539,1.0,602.331298828125,77.49539184570312,0.9999994039535522,606.0553588867188,96.05242156982422,0.9999999403953552,523.19677734375,126.68289947509766,1.0,494.1785888671875,239.31759643554688,0.9999999403953552
148,619.7864990234375,84.47685241699219,1.0,602.6427001953125,77.32276153564453,0.9999994039535522,606.3541259765625,96.12752532958984,0.9999999403953552,524.2892456054688,128.2233123779297,1.0,495.48846435546875,240.0676727294922,0.9999998807907104
149,620.0879516601562,83.9056625366211,1.0,602.5106201171875,77.37783813476562,0.9999994039535522,606.8785400390625,95.8213119506836,0.9999998807907104,525.567138671875,129.35455322265625,1.0,496.86138916015625,240.97689819335938,1.0
150,620.4457397460938,82.84435272216797,1.0,602.489013671875,77.20362854003906,0.9999995827674866,607.8859252929688,95.57422637939453,0.9999998807907104,527.0419311523438,129.9869384765625,1.0,499.069091796875,240.94476318359375,1.0
151,621.2537231445312,81.96165466308594,1.0,602.6823120117188,77.1566390991211,0.9999996423721313,609.0701293945312,95.54398345947266,0.9999998807907104,529.3330078125,130.64175415039062,1.0,501.1164245605469,241.11279296875,1.0
152,619.9772338867188,81.27547454833984,1.0,602.9486694335938,77.59090423583984,0.9999994039535522,609.1361083984375,95.7155990600586,0.9999998807907104,531.9207763671875,132.11062622070312,1.0,502.5529479980469,242.92544555664062,1.0
153,618.7525634765625,79.52984619140625,1.0,603.2146606445312,78.111328125,0.999998927116394,609.8873291015625,95.42922973632812,0.9999998211860657,534.0783081054688,134.8255615234375,1.0,503.84478759765625,244.0071563720703,1.0
154,617.7732543945312,79.15764617919922,1.0,603.0247802734375,78.95732116699219,0.9999988079071045,610.4140014648438,95.24229431152344,0.9999994039535522,536.53125,137.1551055908203,1.0,504.86822509765625,246.46302795410156,0.9999999403953552
155,615.167236328125,79.39511108398438,0.9999998807907104,601.8390502929688,80.9620361328125,0.9999996423721313,610.641357421875,95.11529541015625,0.9999975562095642,538.98095703125,140.4468536376953,1.0,507.4091796875,250.80853271484375,0.9999992251396179
156,613.223388671875,78.80307006835938,0.9999998807907104,601.9431762695312,81.97367858886719,0.9999998211860657,610.513671875,95.23895263671875,0.9999908208847046,540.797607421875,144.87948608398438,1.0,512.07470703125,255.2797393798828,1.0
157,609.2037963867188,78.0863265991211,0.9999992251396179,600.5003662109375,82.76583862304688,0.9999998807907104,607.3739013671875,91.61650085449219,0.9999415874481201,542.6614990234375,147.79693603515625,1.0,513.3333129882812,257.5631408691406,1.0
158,597.6207885742188,72.6318130493164,0.9999998211860657,595.7067260742188,83.3125228881836,1.0,599.1134643554688,82.67178344726562,0.9999996423721313,544.4679565429688,149.5587921142578,1.0,515.9669189453125,259.4817810058594,1.0
159,591.9002075195312,70.83357238769531,1.0,592.8884887695312,81.92333221435547,1.0,594.2046508789062,79.8756103515625,1.0,546.2205810546875,151.10018920898438,1.0,518.5401611328125,260.7135925292969,1.0
160,587.0264282226562,68.40530395507812,1.0,588.7926635742188,81.78390502929688,1.0,590.8298950195312,78.47469329833984,0.9999997615814209,548.3490600585938,152.55677795410156,1.0,519.9655151367188,261.41943359375,1.0
161,582.8682861328125,66.99971008300781,1.0,584.146484375,81.94024658203125,1.0,587.7189331054688,78.54942321777344,0.9999998807907104,550.569580078125,153.60044860839844,1.0,521.7874755859375,262.8638916015625,0.9999998807907104
162,579.23681640625,66.26280975341797,1.0,581.0610961914062,81.86940002441406,1.0,584.4952392578125,77.95557403564453,0.9999987483024597,553.249267578125,154.50637817382812,1.0,526.8276977539062,264.8830261230469,0.9999997615814209
163,574.343994140625,66.46116638183594,1.0,577.69677734375,82.75238800048828,1.0,581.0294799804688,78.56376647949219,0.9999998807907104,556.27685546875,155.835693359375,1.0,531.0817260742188,265.8672180175781,1.0
164,570.0337524414062,68.53060150146484,1.0,574.0736694335938,83.97119140625,1.0,578.3629760742188,78.50189971923828,1.0,559.577880859375,155.88400268554688,1.0,538.93994140625,267.6312255859375,0.9999988079071045
165,564.784423828125,69.39016723632812,1.0,571.7427978515625,85.17971801757812,1.0,576.4346313476562,77.33186340332031,0.9999999403953552,562.1788330078125,156.04364013671875,1.0,542.6400146484375,267.212890625,0.9999995231628418
166,558.9867553710938,70.681884765625,0.9999999403953552,569.3276977539062,85.3800048828125,1.0,575.8385620117188,76.24290466308594,1.0,565.2476196289062,156.48915100097656,1.0,546.297607421875,268.3997497558594,0.9999998807907104
167,552.3635864257812,72.1666030883789,0.9999995231628418,566.2321166992188,85.03275299072266,1.0,573.7265014648438,75.2454833984375,0.9999995231628418,568.8101196289062,156.95150756835938,1.0,551.4640502929688,269.39251708984375,0.9999997615814209
168,548.4075317382812,74.74149322509766,0.9999999403953552,564.3407592773438,86.55650329589844,1.0,571.1117553710938,74.53959655761719,0.999999463558197,572.3549194335938,157.4059600830078,0.9999998807907104,557.7046508789062,269.4832763671875,0.9999986886978149
169,544.4423217773438,77.93368530273438,0.9999997615814209,562.74365234375,88.3477783203125,0.9999998807907104,569.3764038085938,74.60594940185547,0.9999992847442627,575.7744750976562,157.67715454101562,0.9999998807907104,563.9925537109375,269.5991516113281,0.9999998807907104
170,540.1751098632812,80.7175521850586,1.0,560.2109985351562,89.9413833618164,0.9999992251396179,565.1703491210938,74.67092895507812,0.9999998807907104,577.6966552734375,157.76617431640625,1.0,570.2017822265625,270.25177001953125,0.9999991059303284
171,536.7677001953125,81.06013488769531,1.0,558.2579345703125,89.82298278808594,0.9999989867210388,563.8304443359375,74.41426849365234,1.0,580.2413940429688,157.66629028320312,1.0,573.2662353515625,269.3385314941406,0.9999982714653015
172,535.6831665039062,80.92094421386719,1.0,555.3953857421875,90.35098266601562,0.9999997615814209,561.79248046875,74.57445526123047,1.0,583.7191162109375,156.49159240722656,0.9999999403953552,574.788330078125,267.9375,0.9999990463256836
173,533.725341796875,81.55829620361328,1.0,553.8680419921875,90.78412628173828,0.9999997615814209,559.904052734375,74.43536376953125,0.9999998807907104,586.753173828125,154.98455810546875,0.9999973773956299,578.7092895507812,266.38458251953125,0.9999999403953552
174,529.3927612304688,82.50138092041016,1.0,551.3508911132812,91.30460357666016,0.9999999403953552,557.557861328125,74.66859436035156,0.9999998807907104,596.362548828125,149.4580841064453,0.9999988079071045,583.605712890625,265.4646911621094,0.9999994039535522
175,526.5735473632812,81.77413940429688,1.0,548.2369995117188,90.67467498779297,1.0,553.8388061523438,73.40171813964844,0.9999998211860657,600.4927978515625,147.08200073242188,0.9999985694885254,586.2486572265625,264.0583190917969,0.9999990463256836
176,524.1556396484375,80.08594512939453,1.0,545.6077880859375,88.92068481445312,0.9999998807907104,551.2296752929688,72.07438659667969,1.0,608.9474487304688,141.74302673339844,0.9999990463256836,588.998046875,261.4689636230469,1.0
177,523.2523193359375,80.34973907470703,1.0,543.7875366210938,87.90299224853516,0.9999999403953552,549.8230590820312,71.07632446289062,1.0,612.4954223632812,139.314453125,1.0,593.1444091796875,257.34814453125,0.9999998807907104
178,520.1851196289062,78.75588989257812,1.0,542.3274536132812,88.20851135253906,0.9999999403953552,548.7443237304688,70.9365234375,1.0,614.82763671875,137.04373168945312,0.9999999403953552,597.53759765625,250.7792205810547,0.9999997615814209
179,516.5761108398438,78.78239440917969,1.0,540.1641845703125,88.30854797363281,0.9999998807907104,546.7985229492188,69.97372436523438,1.0,614.7498779296875,135.291259765625,1.0,598.3654174804688,240.0214385986328,0.9999997615814209
180,512.52978515625,77.70423126220703,1.0,536.5401000976562,87.23712158203125,1.0,543.5012817382812,69.05081939697266,1.0,616.5818481445312,132.55580139160156,1.0,602.77587890625,229.2211456298828,0.9999919533729553
181,510.00909423828125,77.54429626464844,1.0,533.607177734375,86.57020568847656,1.0,540.5062255859375,68.43433380126953,1.0,618.5075073242188,129.520263671875,1.0,633.8848876953125,246.75863647460938,0.9999988079071045
